time,Va_kV,Vb_kV,Vc_kV
2.0097441601779753,0.07225914716277189,7.407770885978732,-8.130362357606394
2.0098442714126805,0.044013657921643315,7.564834397242157,-8.004970976458557
2.0099443826473857,0.015724635836123605,7.714415713773135,-7.871662072134358
2.0100444938820914,-0.012579939106574888,7.856366888310983,-7.730567497245245
2.0101446051167966,-0.04087207153556911,7.990547520380284,-7.581826805024626
2.010244716351502,-0.06912377838728122,8.116824895164777,-7.425587111292019
2.010344827586207,-0.09730711658158321,8.235074114766418,-7.262002948950662
2.0104449388209122,-0.1253942106605403,8.34517822174304,-7.091236115137736
2.0105450500556175,-0.15335728035853774,8.447028314784728,-6.91345551119947
2.0106451612903227,-0.18116866807978094,8.540523656428308,-6.72883697563064
2.010745272525028,-0.20880086625344768,8.625571772693021,-6.5375631101587075
2.010845383759733,-0.23622654454046388,8.702088544543516,-6.339823099139061
2.0109454949944383,-0.26341857686597797,8.769998291092012,-6.135812522432438
2.0110456062291435,-0.2903500682483133,8.829233844450242,-5.925733161967336
2.0111457174638487,-0.31699438140092917,8.879736616165534,-5.70979280215649
2.011245828698554,-0.34332516307793914,8.921456655167528,-5.488205024388406
2.011345939933259,-0.36931637014023855,8.954352697175032,-5.261188995772936
2.0114460511679644,-0.3949422953133828,8.978392205508314,-5.028969252374796
2.0115461624026696,-0.42017759261469123,8.993551403271258,-4.791775477124675
2.011646273637375,-0.44499730242205754,8.99981529686802,-4.549842272647791
2.01174638487208,-0.4693768761606455,8.997177690832899,-4.303408929226811
2.0118464961067852,-0.49329220058391443,8.985641193958216,-4.052719188119456
2.0119466073414904,-0.5167196216227438,8.965217216714073,-3.7980210004870396
2.0120467185761957,-0.5396359677817915,8.935925959962226,-3.5395662821447327
2.012146829810901,-0.5620185730571831,8.89779639497647,-3.277610664405079
2.012246941045606,-0.5838452993555698,8.85086623478702,-3.0124132412317786
2.0123470522803113,-0.6050945583897346,8.79518189688056,-2.7442363129836873
2.0124471635150165,-0.6257453330316753,8.730798457288474,-2.4733451269722098
2.0125472747497217,-0.6457771980995243,8.65777959611409,-2.2000076151193504
2.012647385984427,-0.6651703405601289,8.57619753454667,-1.9244941289459017
2.012747497219132,-0.683905579125409,8.48613296342975,-1.6470771721761945
2.0128476084538374,-0.7019643832239131,8.38767496345288,-1.3680311312142988
2.0129477196885426,-0.7193288913294256,8.28092091704173,-1.087632003748035
2.013047830923248,-0.7359819286268486,8.165976412042312,-0.8061571257744017
2.0131479421579535,-0.7519070239999545,8.04295513728308,-0.5238848972841226
2.0132480533926587,-0.7670884263218593,7.91197877013316,-0.24109450691516787
2.013348164627364,-0.7815111200348868,7.7731768561480035,0.041934344200253416
2.013448275862069,-0.7951608400014227,7.626686680944538,0.3249217190690683
2.0135483870967743,-0.8080240856136923,7.472653134410847,0.6075877217254456
2.0136484983314795,-0.8200881341464903,7.311228567403313,0.8896527740609498
2.0137486095661847,-0.8313410533412928,7.142572641055626,1.1708378923566525
2.01384872080089,-0.841771713207817,6.966852168866481,1.4508649632110315
2.013948832035595,-0.8513697970327503,6.784240951703503,1.7294570186233345
2.0140489432703004,-0.8601258115834607,6.594919605906097,2.006338509927838
2.0141490545050056,-0.8680310964978007,6.399075384636912,2.281235580340417
2.014249165739711,-0.8750778328496096,6.196901992679745,2.5538763358156675
2.014349276974416,-0.8812590508824308,5.988599394845919,2.823991113977701
2.0144493882091212,-0.8865686369030309,5.774373618195958,3.0913127508336573
2.0145494994438264,-0.8910013393282611,5.554436548265624,3.355576845016291
2.0146496106785317,-0.8945527738793985,5.329005719489582,3.616522019303703
2.014749721913237,-0.8972194279184011,5.098304100049718,3.8738901791335927
2.014849833147942,-0.8989986639222767,4.862559871336177,4.127426767885888
2.0149499443826473,-0.8998887220917152,4.622006202265344,4.376881018651106
2.0150500556173525,-0.8998887220917156,4.376881018651297,4.622006202265156
2.0151501668520577,-0.8989986639222777,4.127426767886084,4.862559871335991
2.015250278086763,-0.8972194279184028,3.8738901791337916,5.0983041000495355
2.015350389321468,-0.8945527738794009,3.6165220193039045,5.329005719489405
2.0154505005561734,-0.8910013393282786,3.355576845017445,5.554436548264646
2.0155506117908786,-0.8865686369030347,3.0913127508338643,5.774373618195789
2.015650723025584,-0.881259050882456,2.823991113978882,5.988599394844991
2.015750834260289,-0.8750778328496147,2.553876335815879,6.196901992679585
2.015850945494994,-0.8680310964978065,2.2812355803406303,6.399075384636758
2.0159510567296994,-0.8601258115834671,2.006338509928053,6.594919605905947
2.0160511679644046,-0.8513697970327575,1.729457018623551,6.784240951703358
2.01615127919911,-0.8417717132078247,1.450864963211249,6.966852168866342
2.0162513904338155,-0.8313410533412621,1.1708378923558564,7.142572641056114
2.0163515016685207,-0.8200881341464572,0.8896527740601509,7.311228567403781
2.016451612903226,-0.8080240856136569,0.6075877217246446,7.472653134411295
2.016551724137931,-0.7951608400013852,0.324921719068266,7.626686680944966
2.0166518353726364,-0.7815111200348469,0.04193434419945059,7.7731768561484085
2.0167519466073416,-0.7670884263218172,-0.24109450691597042,7.911978770133543
2.016852057842047,-0.7519070239999103,-0.523884897284924,8.04295513728344
2.016952169076752,-0.7359819286269202,-0.8061571257731631,8.16597641204179
2.0170522803114572,-0.7193288913294388,-1.0876320037478162,8.280920917041643
2.0171523915461624,-0.7019643832239909,-1.3680311312130693,8.38767496345243
2.0172525027808677,-0.6839055791254233,-1.6470771721759778,8.486132963429677
2.017352614015573,-0.6651703405602126,-1.924494128944687,8.576197534546294
2.017452725250278,-0.6457771980995397,-2.200007615119137,8.657779596114029
2.0175528364849833,-0.6257453330316912,-2.473345126971998,8.73079845728842
2.0176529477196885,-0.6050945583897508,-2.7442363129834773,8.795181896880512
2.0177530589543937,-0.5838452993555865,-3.012413241231571,8.85086623478698
2.017853170189099,-0.5620185730572003,-3.277610664404874,8.897796394976437
2.017953281423804,-0.5396359677818091,-3.5395662821445306,8.9359259599622
2.0180533926585094,-0.5167196216228456,-3.798021000485912,8.965217216713965
2.0181535038932146,-0.4932922005839329,-4.052719188119259,8.985641193958202
2.01825361512792,-0.4693768761607516,-4.30340892922572,8.997177690832869
2.018353726362625,-0.4449973024220767,-4.5498422726476,8.999815296868022
2.01845383759733,-0.4201775926148012,-4.791775477123622,8.993551403271306
2.0185539488320354,-0.3949422953134026,-5.028969252374613,8.97839220550833
2.0186540600667406,-0.36931637014025864,-5.261188995772757,8.954352697175056
2.018754171301446,-0.3433251630779595,-5.488205024388231,8.921456655167558
2.018854282536151,-0.31699438140094977,-5.7097928021563185,8.87973661616557
2.0189543937708563,-0.2903500682483341,-5.92573316196717,8.829233844450284
2.0190545050055615,-0.26341857686599907,-6.1358125224322775,8.769998291092062
2.0191546162402667,-0.23622654454058384,-6.3398230991381785,8.702088544543832
2.019254727474972,-0.2088008662534691,-6.537563110158556,8.625571772693084
2.0193548387096776,-0.1811686680797023,-6.728836975631172,8.540523656428054
2.019454949944383,-0.15335728035845864,-6.9134555111999845,8.44702831478445
2.019555061179088,-0.12539421066046083,-7.091236115138231,8.34517822174274
2.019655172413793,-0.0973071165815034,-7.262002948951135,8.235074114766094
2.0197552836484984,-0.06912377838720117,-7.425587111292473,8.11682489516443
2.0198553948832036,-0.04087207153548891,-7.581826805025059,7.9905475203799154
2.019955506117909,-0.012579939106494612,-7.730567497245655,7.856366888310592
2.020055617352614,0.015724635836101574,-7.871662072134252,7.714415713773248
2.0201557285873193,0.04401365792162131,-8.004970976458456,7.564834397242277
2.0202558398220245,0.0722591471627499,-8.1303623576063,7.407770885978857
2.0203559510567297,0.1004331666290477,-8.247712193994623,7.243380527704225
2.020456062291435,0.12850785007950827,-8.356904417739441,7.0718259169444595
2.02055617352614,0.15645542952356942,-8.457831029452485,6.893276734216913
2.0206562847608454,0.1842482626864721,-8.55039220506363,6.707909578199053
2.0207563959955506,0.21185886034925877,-8.63449639455314,6.515907791060719
2.020856507230256,0.23925991353739842,-8.71006041250081,6.317461277127014
2.020956618464961,0.26642432053212906,-8.777009520364702,6.112766315043619
2.021056729699666,0.2933252136753206,-8.835277500401034,5.902025363648057
2.0211568409343714,0.3199359859444106,-8.884806721160503,5.685446861716647
2.0212569521690766,0.34623031726798925,-8.925548194488458,5.463245021808835
2.021357063403782,0.3721822005591148,-8.957461623979338,5.235639618388481
2.021457174638487,0.3977659674375337,-8.980515444831692,5.002855770456667
2.0215572858731923,0.4229563136184052,-8.994686855069084,4.765123718885363
2.0216573971078975,0.44772832393941797,-8.999961838092311,4.52267859869848
2.0217575083426027,0.4720574970044151,-8.996335176543313,4.27576020649953
2.021857619577308,0.4959197694168526,-8.983810457465253,4.024612763297114
2.021957730812013,0.5192915395800709,-8.962400068754924,3.7694846729546208
2.0220578420467183,0.5421496910416628,-8.932125186909795,3.5106282764935908
2.0221579532814236,0.5644716153567217,-8.893015756083459,3.2482996025166817
2.0222580645161288,0.5862352344499687,-8.845110458467722,2.9827581139684933
2.0223581757508344,0.607419022452073,-8.788456676033903,2.7142664515136476
2.0224582869855396,0.6280020269906932,-8.72311044366792,2.4430901737614796
2.022558398220245,0.6479638899138094,-8.649136393747964,2.169497494610377
2.02265850945495,0.6672848674257658,-8.566607692217067,1.8937590179599315
2.0227586206896553,0.6859458496148815,-8.475605966218392,1.616147470070114
2.0228587319243605,0.7039283793551606,-8.376221223357408,1.3369374298063534
2.0229588431590657,0.72121467056125,-8.268551762680184,1.0564050570682477
2.023058954393771,0.7377876257807459,-8.1527040774453,0.7748278196384171
2.023159065628476,0.7536308531043702,-8.028792749797052,0.4924842187539378
2.0232591768631814,0.7687286823792383,-7.896940337432173,0.20965351364039161
2.0233592880978866,0.7830661807076353,-7.757277252382106,-0.07338455469363556
2.023459399332592,0.7966291672166419,-7.609941632027255,-0.35635004013854255
2.023559510567297,0.8094042270844476,-7.455079202465045,-0.638963068378798
2.023659621802002,0.8213787248082346,-7.292843134380025,-0.9209441137016802
2.0237597330367074,0.8325408167020178,-7.123393891541964,-1.2020142754775647
2.0238598442714126,0.8428794626106016,-6.946899072099716,-1.481895554005643
2.023959955506118,0.8523844368294531,-6.763533242809038,-1.7603111254848263
2.024060066740823,0.8610463382184,-6.5734777663779465,-2.036985615805381
2.0241601779755283,0.8688565995003464,-6.376920622079939,-2.311645372922847
2.0242602892102335,0.8758074957347085,-6.174056219833737,-2.5840187375126638
2.0243604004449387,0.8818921519581717,-5.96508520791223,-2.8538363116687986
2.024460511679644,0.8871045499844522,-5.750214274488147,-3.120831225355683
2.024560622914349,0.8914395343566964,-5.52965594320621,-3.384739400360059
2.0246607341490543,0.8948928174467435,-5.303628362975661,-3.6452998114910753
2.0247608453837596,0.8974609836957884,-5.072355092210817,-3.902254744746366
2.0248609566184648,0.8991414929927289,-4.836064877708321,-4.1553500522182665
2.02496106785317,0.8999326831864538,-4.5949914284058995,-4.404335403457936
2.025061179087875,0.8998337717298845,-4.3493731842196794,-4.648964533078463
2.0251612903225804,0.8988448564539513,-4.099453080216001,-4.888995484322809
2.0252614015572856,0.8969669154708274,-3.845478306323117,-5.1241908483844565
2.025361512791991,0.8942018062065311,-3.58770006284884,-5.354317999215774
2.0254616240266965,0.8905522635637215,-3.326373312016102,-5.579149323620417
2.0255617352614017,0.8860218972168078,-3.0617565257972283,-5.7984624463701575
2.025661846496107,0.8806151880415237,-2.7941114302523378,-6.012040450162211
2.025761957730812,0.8743374836831814,-2.523702746673846,-6.219672090157286
2.0258620689655173,0.8671949932672781,-2.2507979297483582,-6.421152002923746
2.0259621802002226,0.8591947812583803,-1.9756669030315277,-6.616280909551604
2.0260622914349278,0.8503447604726609,-1.698581791966311,-6.804865812759634
2.026162402669633,0.8406536842515874,-1.4198166547332018,-6.986720187782015
2.026262513904338,0.8301311378043221,-1.1396472111889684,-7.161664166853604
2.0263626251390434,0.8187875287269717,-0.858350570151746,-7.329524717117331
2.0264627363737486,0.8066340767089888,-0.5762049553275034,-7.490135811761754
2.026562847608454,0.7936828024357215,-0.2934894301175776,-7.643338594239017
2.026662958843159,0.7799465156993952,-0.010483621611964528,-7.788981535381378
2.0267630700778643,0.765438802728882,0.2725325559912406,-7.926920583279463
2.0268631813125695,0.7501740127522886,0.5552791782340292,-8.057019305756329
2.0269632925472747,0.7341672438041206,0.837476587272149,-8.179149025312782
2.02706340378198,0.7174343277923274,1.118845668474837,-8.293188946397551
2.027163515016685,0.6999918148395389,1.399108126487308,-8.39902627488215
2.0272636262513903,0.6818569569133089,1.677986760493066,-8.496556329625623
2.0273637374860956,0.6630476907631163,1.9552057383784303,-8.585682646009076
2.0274638487208008,0.643582620179035,2.2304908695594645,-8.666317071349312
2.027563959955506,0.6234809975917194,2.5035698761692413,-8.738379852085949
2.027664071190211,0.6027627050297278,2.7741726623692498,-8.801799712666059
2.0277641824249164,0.5814482344552705,3.0420315814867656,-8.856513926039018
2.0278642936596216,0.5595586674955063,3.3068817007455205,-8.902468375700145
2.027964404894327,0.5371156545918307,3.5684610632965637,-8.939617609214451
2.028064516129032,0.5141413935854002,3.826510947320172,-8.967924883173772
2.0281646273637373,0.4906586077620127,4.080776121918416,-8.98736219953816
2.0282647385984425,0.4666905233773184,4.331005099555166,-8.997910333327985
2.0283648498331477,0.44226084668369353,4.576950384802731,-8.999558851639321
2.0284649610678533,0.4173937404834713,4.818368719128095,-8.992306123962482
2.0285650723025586,0.3921138002302062,5.055021321493363,-8.976159323795118
2.0286651835372638,0.3664460297011793,5.286674124535205,-8.951134421546712
2.028765294771969,0.3404158162673006,5.5130980060699235,-8.917256168742664
2.028865406006674,0.31404890578327355,5.734069015711164,-8.874558073543653
2.0289655172413794,0.2873713771223317,5.949368596379505,-8.823082367602597
2.0290656284760846,0.26040961638301785,6.158783800465597,-8.762879964295571
2.02916573971079,0.23319029079056108,6.36210750045771,-8.694010408363138
2.029265850945495,0.20574032232174863,6.559138593800497,-8.616541817017824
2.0293659621802003,0.17808686107626312,6.749682201806542,-8.530550812569034
2.0294660734149055,0.15025725842396875,6.933549862400461,-8.43612244664003
2.0295661846496107,0.12227903995153418,7.110559716527692,-8.333350116042938
2.029666295884316,0.09417987823834424,7.280536688021569,-8.222335470404937
2.029766407119021,0.06598756548551496,7.443312656771468,-8.103188311626567
2.0298665183537263,0.037729986027601185,7.598726625004308,-7.97602648528029
2.0299666295884315,0.00943508875318372,7.746624876521976,-7.840975764053805
2.0300667408231368,-0.018869140539415578,7.886861128742177,-7.698169723348037
2.030166852057842,-0.047154706821392424,8.019296677378716,-7.547749609164829
2.030266963292547,-0.07539363352348381,8.143800533634609,-7.38986419839983
2.0303670745272524,-0.10355799020609874,8.260249553756104,-7.224669651695197
2.0304671857619576,-0.13161992018545635,8.36852856083479,-7.0523293589803275
2.030567296996663,-0.15955166808514434,8.46853045872292,-6.873013777871602
2.030667408231368,-0.18732560728910133,8.560156337962765,-6.686900265071897
2.0307675194660733,-0.21491426726562737,8.643315573612655,-6.494172900956548
2.0308676307007785,-0.2422903607385266,8.717925914884326,-6.295022307499249
2.0309677419354837,-0.26942681067598745,8.783913566494046,-6.089645459734383
2.031067853170189,-0.29629677707152907,8.841213261651177,-5.878245490936116
2.031167964404894,-0.32287368349148704,8.889768326613552,-5.661031491698935
2.0312680756395993,-0.349131243360344,8.929530736740473,-5.438218303137306
2.0313681868743045,-0.37504348596091425,8.960461163994097,-5.210026304385248
2.0314682981090098,-0.400584782120593,8.982529015836722,-4.976681194631105
2.0315684093437154,-0.42572986956138986,8.995712465490033,-4.738413769876467
2.0316685205784206,-0.45045387788513724,8.999998473522657,-4.495459694671636
2.031768631813126,-0.47473235317347123,8.995382800747807,-4.248059269013465
2.031868743047831,-0.4985412821735314,8.98187001241582,-3.9964571906808946
2.0319688542825363,-0.5218571160496817,8.959473473698703,-3.740902313202294
2.0320689655172415,-0.544656793674406,8.92821533647136,-3.4816473997277257
2.0321690767519467,-0.5669177644381858,8.888126517401057,-3.218948873019643
2.032269187986652,-0.5886180105531029,8.8392466673694,-2.95306656183883
2.032369299221357,-0.60973606883067,8.781624132253668,-2.6842634439474433
2.0324694104560623,-0.6302510519102996,8.715315905109374,-2.412805386006871
2.0325695216907675,-0.6501426689182747,8.640387569800675,-2.1389608806184346
2.0326696329254728,-0.6693912455374745,8.556913236131187,-1.8630007807569664
2.032769744160178,-0.6879777434661903,8.464975466545962,-1.5851980318845953
2.032869855394883,-0.7058837792490065,8.36466519446853,-1.3058274019790173
2.0329699666295884,-0.7230916424588935,8.25608163436353,-1.0251652097751611
2.0330700778642936,-0.7395843132146808,8.13933218360317,-0.7434890514569399
2.033170189098999,-0.7553454790145123,8.014532316246223,-0.46107752610168895
2.033270300333704,-0.7703595508706245,7.881805468822061,-0.17820996011641752
2.0333704115684093,-0.7846116787275805,7.741282918246169,0.1048338690290237
2.0334705228031145,-0.7980877661504887,7.593103651974041,0.3877740095302223
2.0335706340378197,-0.8107744842672692,7.437414230533364,0.6703306121386944
2.033670745272525,-0.8226592849517943,7.274368642566354,0.9522242069509465
2.03377085650723,-0.83373041323525,7.104128152519311,1.2331759798325381
2.0338709677419353,-0.8439769189323485,6.926861141144571,1.5129080481782542
2.0339710789766405,-0.8533886674722104,6.742742938954253,1.7911437357671862
2.0340711902113457,-0.8619563499219289,6.551955652810208,2.0676078464084076
2.034171301446051,-0.8696714921940809,6.35468798580122,2.3420269361389097
2.034271412680756,-0.8765264634279953,6.151135050606845,2.6141295836724234
2.0343715239154614,-0.8825144835374752,5.941498176510485,2.8836466588635785
2.0344716351501666,-0.8876296299166191,5.725984710275342,3.1503115888901565
2.034571746384872,-0.8918668432978865,5.5048078110575025,3.4138606219206644
2.0346718576195775,-0.8952219327560282,5.278186239576728,3.674033087982854
2.0347719688542827,-0.8976915798531696,5.046344141750509,3.9305716567804865
2.034872080088988,-0.89927334192111,4.809510826990302,4.183222592220094
2.034972191323693,-0.8999656544772562,4.567920541398629,4.43173600337323
2.0350723025583983,-0.8997678327720018,4.3218122360827325,4.675866091636582
2.0351724137931035,-0.898680072466012,4.0714293308165646,4.915371393842854
2.0352725250278088,-0.8967034494366881,3.8170194732739104,5.150015021092271
2.035372636262514,-0.8938399187140741,3.5588342940933013,5.379564893046743
2.035472747497219,-0.8900923125471272,3.297129157988882,5.603793967481694
2.0355728587319244,-0.8854643376024903,3.0321629111828097,5.822480464841403
2.0356729699666296,-0.8799605712982118,2.764197625379156,6.035408087602274
2.035773081201335,-0.873586457276463,2.4934983385627763,6.242366234201172
2.03587319243604,-0.8663483000192067,2.2203327928489096,6.44315020734248
2.0359733036707452,-0.8582532586127688,1.9449711696737493,6.637561416453268
2.0360734149054505,-0.8493093396667857,1.6676858225576299,6.825407574109563
2.0361735261401557,-0.8395253893951233,1.38875100772968,7.006502886220898
2.036273637374861,-0.8289110848664222,1.1084426128706732,7.1806682357929015
2.036373748609566,-0.817476924432487,0.8270378842321292,7.3477313600921015
2.0364738598442713,-0.8052342173449278,0.5448151524268494,7.5075270210218
2.0365739710789765,-0.7921950725691226,0.262053557130711,7.659897168559897
2.0366740823136817,-0.7783723868078859,-0.020967228999481793,7.804691097077733
2.036774193548387,-0.7637798317452754,-0.30396727695162756,7.941765594403785
2.036874304783092,-0.7484318405246593,-0.5866666782211657,8.070985083467175
2.0369744160177974,-0.7323435934728215,-0.8687858216699849,8.192221756397629
2.0370745272525026,-0.7155310030859113,-1.1500456700748685,8.305355700933424
2.037174638487208,-0.6980106982903782,-1.4301680361236049,8.410275019026841
2.037274749721913,-0.6798000079958648,-1.7088758575602514,8.50687593751837
2.0373748609566182,-0.6609169439558119,-1.9858934712177096,8.595062910775313
2.0374749721913235,-0.6413801829520009,-2.2609468856765287,8.674748715196037
2.0375750834260287,-0.6212090483223468,-2.5337640522551887,8.74585453547817
2.037675194660734,-0.6004234908480872,-2.8040751340948185,8.808310042575222
2.0377753058954395,-0.5790440690214524,-3.0716127730413847,8.862053463255457
2.0378754171301448,-0.5570919287114677,-3.33611235408713,8.907031641201373
2.03797552836485,-0.5345887822492403,-3.5973122670929447,8.94320008958493
2.038075639599555,-0.5115568869524906,-3.854954165544398,8.970523035068904
2.0381757508342604,-0.48801902311195106,-4.108783222069446,8.988973453188574
2.0382758620689656,-0.4639984714592667,-4.35854838048947,8.998533095081775
2.038375973303671,-0.43951899014126666,-4.604002604125533,8.999192505537858
2.038476084538376,-0.414604791220661,-4.844903120143606,8.990951032349892
2.0385761957730812,-0.38928051672918323,-5.081011659668207,8.973816826959736
2.0386763070077865,-0.3635712142941261,-5.312094693454522,8.9478068363955
2.0387764182424917,-0.3375023123646029,-5.53792366286384,8.912946786509606
2.038876529477197,-0.3110995950611728,-5.758275205923003,8.86927115653449
2.038976640711902,-0.2843891766727282,-5.972931378252003,8.816823144979063
2.0390767519466073,-0.25739747582824596,-6.181679868621116,8.755654626903375
2.0391768631813125,-0.2301511893659889,-6.3843142089490215,8.685826102608731
2.0392769744160177,-0.20267726592908866,-6.58063397850935,8.607406637800077
2.039377085650723,-0.17500287931050718,-6.770445002167824,8.520473795272759
2.039477196885428,-0.14715540157688925,-6.953559542430528,8.425113558199307
2.0395773081201334,-0.11916237599471399,-7.129796485135996,8.321420245083043
2.0396774193548386,-0.09105148978872045,-7.298981518585562,8.209496416472696
2.039777530589544,-0.06285054675643685,-7.460947305955366,8.089452773519685
2.039877641824249,-0.03458743976841869,-7.615533650803125,7.961408048487285
2.0399777530589542,-0.006290123180393122,-7.762587655513012,7.825488887316938
2.0400778642936594,0.022013414816433416,-7.901963872526818,7.681829724362501
2.0401779755283647,0.05029517987700057,-8.033524448198378,7.530572649428412
2.04027808676307,0.07852719919174149,-8.157139259145298,7.371867267227944
2.040378197997775,0.10668154915299494,-8.272686040947043,7.205870549417177
2.0404783092324803,0.13473038297438608,-8.380050509077297,7.03274667933354
2.0405784204671855,0.1626459582325958,-8.479126471936674,6.852666889610842
2.0406785317018907,0.19040066430753114,-8.569815935887375,6.665809292812211
2.040778642936596,0.21796704969051497,-8.652029202173456,6.4723587052684755
2.0408787541713016,0.24531784913680998,-8.725684955642564,6.272506464274656
2.040978865406007,0.2724260106318214,-8.79071034516939,6.06645023885139
2.041078976640712,0.29926472214897404,-8.847041055714675,5.854393834225167
2.0411790878754172,0.3258074381676594,-8.894621371934674,5.636546990258335
2.0412791991101225,0.352027905929643,-8.933404233289785,5.41312517399363
2.0413793103448277,0.37790019140426573,-8.963351280589603,5.18434936654724
2.041479421579533,0.40339870493983226,-8.984432893934125,4.950445844536116
2.041579532814238,0.4284982265734264,-8.99662822200952,4.71164595627559
2.0416796440489433,0.45317393097510045,-8.999925202711673,4.468185892961022
2.0417797552836485,0.47740141200263936,-8.994320575076735,4.2203064550507134
2.0418798665183537,0.5011567068403733,-8.979819882506382,3.9682528141030406
2.041979977753059,0.5244163197009183,-8.956437467284804,3.712274270276031
2.042080088987764,0.5471572450636054,-8.924196456393515,3.4526240057578876
2.0421802002224694,0.5693569904293571,-8.883128738636342,3.1895588343432166
2.0422803114571746,0.590993598566816,-8.833274933099915,2.923338947432215
2.04238042269188,0.6120456692303539,-8.774684348977113,2.6542276566740517
2.042480533926585,0.6324923803259109,-8.707414936797987,2.382491133539372
2.0425806451612902,0.6523135085061638,-8.631533231110886,2.108398146049758
2.0426807563959954,0.6714894491727106,-8.547114284675235,1.8322197929486532
2.0427808676307007,0.6900012358663075,-8.454241594229725,1.5542292355671887
2.042880978865406,0.7078305590266135,-8.353007017905494,1.2747014276399125
2.042981090100111,0.7249597841011993,-8.243510684374163,0.9939128433627348
2.0430812013348163,0.7413719689879715,-8.125860893810046,0.7121412039309102
2.0431813125695215,0.7570508807917008,-8.000174010776252,0.42966520285983456
2.0432814238042267,0.7719810118800611,-7.866574349127895,0.14676423032788793
2.043381535038932,0.7861475952213994,-7.725194049059908,-0.1362819031534715
2.043481646273637,0.799536618990835,-7.576172946407056,-0.41919324350066856
2.0435817575083424,0.8121348404288414,-7.419658434337025,-0.7016899699507548
2.0436818687430476,0.8239297989392164,-7.255805317569223,-0.9834926718222973
2.043781979977753,0.8349098284138666,-7.08477565925715,-1.264322624880864
2.043882091212458,0.8450640687711332,-6.90673862070039,-1.5439020670102814
2.0439822024471637,0.8543824766975844,-6.721870294025634,-1.8219544729495407
2.044082313681869,0.8628558355811895,-6.530353528026067,-2.0982048277851537
2.044182424916574,0.8704757646277181,-6.332377747300688,-2.3723798989758147
2.0442825361512793,0.8772347271495985,-6.128138764907207,-2.644208506588093
2.0443826473859845,0.8831260380205276,-5.917838588681713,-2.9134217915228726
2.0444827586206897,0.8881438702873734,-5.7016852214435065,-3.179753481429534
2.044582869855395,0.8922832609336433,-5.479892455258466,-3.44294015407727
2.0446829810901,0.8955401157881384,-5.252679659988732,-3.7027214978919525
2.0447830923248054,0.8979112135745192,-5.020271566312876,-3.958840569431614
2.0448832035595106,0.8993942090972975,-4.782898043456783,-4.2110440475154896
2.044983314794216,0.8999876355614819,-4.540793871828851,-4.459082483785264
2.045083426028921,0.8996909060233053,-4.29419851081122,-4.7027105494211305
2.0451835372636262,0.8985043139707809,-4.043355861910208,-4.941687277796899
2.0452836484983314,0.8964290330333985,-3.788514027521792,-5.175776302811492
2.0453837597330367,0.8934671158213536,-3.529925065542356,-5.404746092670482
2.045483870967742,0.8896214918952995,-3.2678447400578405,-5.628370178894459
2.045583982202447,0.884895964868875,-3.0025322683811484,-5.846427380306911
2.0456840934371523,0.8792952086465319,-2.734250064658993,-6.058702021805639
2.0457842046718575,0.8728247628008248,-2.4632634803320808,-6.264984147675485
2.0458843159065627,0.8654910270931923,-2.189840541674667,-6.46506972925658
2.045984427141268,0.857301255144295,-1.9142516847040811,-6.6587608667382
2.046084538375973,0.8482635472594229,-1.6367694876911025,-6.845865984902464
2.0461846496106784,0.8383868424169152,-1.357668401567348,-7.026200022601149
2.0462847608453836,0.8276809094266129,-1.0772244784654925,-7.19958461579999
2.046384872080089,0.8161563372678494,-0.7957150986857668,-7.36584827399209
2.046484983314794,0.8038245246162861,-0.5134186963488867,-7.524826549813346
2.046585094549499,0.7906976685694579,-0.2306144839964692,-7.676362201697492
2.0466852057842044,0.776788752583277,0.05241782356318131,-7.820305349395345
2.0467853170189096,0.7621115336300303,0.3353982859223965,-7.956513622222103
2.0468854282536153,0.7466805285920357,0.6180470139492726,-8.084852299869047
2.0469855394883205,0.7305109999031474,0.9000844466233338,-8.205194445654236
2.0470856507230257,0.7136189404531619,1.1812316275405372,-8.317421032071598
2.047185761957731,0.6960210577693913,1.4612104808263675,-8.421421058519737
2.047285873192436,0.6777347574920861,1.739744086166857,-8.51709166108719
2.0473859844271414,0.658778126158428,2.016556952711859,-8.604338214295625
2.0474860956618466,0.6391699133141029,2.291375291548339,-8.683074424688868
2.047586206896552,0.6189295129680299,2.563927286506362,-8.753222416186178
2.047686318131257,0.5980769444107839,2.8339433629979522,-8.814712807105323
2.0477864293659622,0.5766328324134921,3.1011564546537125,-8.867484778788183
2.0478865406006674,0.5546183868285823,3.3653022674687123,-8.911486135754101
2.0479866518353727,0.5320553816118789,3.626119541206474,-8.946673357324848
2.048086763070078,0.5089661332859481,3.8833503078118063,-8.973011640670888
2.048186874304783,0.4853734788680168,4.136740146553235,-8.990474935233024
2.0482869855394883,0.46130075328176456,4.386038435671825,-8.99904596848911
2.0483870967741935,0.43677176627799646,4.630998600257777,-8.9987162630374
2.0484872080088987,0.4118107788842988,4.871378356138912,-8.989486144981578
2.048587319243604,0.3864424794097523,5.106939949511011,-8.971364743608232
2.048687430478309,0.3606919590256018,5.337450392101291,-8.944369982357026
2.0487875417130144,0.33458468694891813,5.56268169160467,-8.90852856109359
2.0488876529477196,0.30814648525096416,5.782411077191315,-8.863875929700717
2.048987764182425,0.281403503317482,5.996421219841296,-8.810456253015897
